username;tweet;fecha;anuncio;ubicacion;id
FMGenRadaTilly;coronavirus llama al 4062030 de 8 a 20 hs para denuncias de incumplimiento de aislamiento obligatorio si estas aislado y tenes consultas de salud para informar tu arribo a la ciudad desde;2020-04-10 13:31:04+00:00;Anuncio_3;Comodoro Rivadavia, Argentina;1248604410667810000
GorilaFerreira;soy el opositor ndeg 1 del gobierno nacional y de todo el pj pero creo que hace bien en no premiar la irresponsabilidad fiscal de chubut nuestra provincia debe hacer un ajuste en sus cuentas de una buena vez esto no da para mas y aca el coronavirus nada tiene que ver;2020-04-10 12:11:59+00:00;Anuncio_3;Comodoro Rivadavia, Argentina;1248584508326190000
FMGenRadaTilly;nuevo informe del ministerio de salud sobre el coronavirus se confirmaron 99 nuevos casos y el numero total de infectados en el pais asciende a 1894 fuente telefe en rada tilly;2020-04-10 00:29:59+00:00;Anuncio_3;Comodoro Rivadavia, Argentina;1248407848284850000
branquismo;cuarentena familiar argentina mexico coronavirus en ciudad autonoma de buenos aires;2020-04-25 23:57:11+00:00;Anuncio_4;Buenos Aires, Argentina;1254197799459190000
gaita14;te van a mostrar que bien que vamos en el coronavirus ahora economia somos africa;2020-04-25 23:50:01+00:00;Anuncio_4;Buenos Aires, Argentina;1254195995560340000
ErbesHoracio;la oms advirtio que no hay pruebas de que contagiados con coronavirus tengan inmunidad coronavirus oms covid19;2020-04-25 23:46:19+00:00;Anuncio_4;Buenos Aires, Argentina;1254195062520660000
LauraPerezCasar;los mismos que en el 56 eran grupo de riesgo para la polio hoy vuelven a estar en peligro con el coronavirus y se me viene a la mente la pelicula destino final;2020-04-25 23:37:54+00:00;Anuncio_4;Buenos Aires, Argentina;1254192942820060000
KarinaBoga;como puede ser que en cuarentena en los ultimos dias se hayan duplicado los casos de contagios de coronavirus mas de 170 ayer y hoy o nada se cumple empezaron a decir un poco mas la verdad o aumentaron justo antes del anuncio de la prolongacion de la cuarentena cuarentena;2020-04-25 23:34:56+00:00;Anuncio_4;Buenos Aires, Argentina;1254192199304180000
ErbesHoracio;deben articularse protocolos para asegurar el suministro de insumos y condiciones de aislamiento por el coronavirus en proteccion de la vida y salud de los internos a fin de evitarse nuevos motines via notiportal;2020-04-25 23:32:28+00:00;Anuncio_4;Buenos Aires, Argentina;1254191578123500000
Pablitoposte;como yo no entraba en el colchon se copo dante encasa yomequedoencasa coronavirus covid19 dante aburridos;2020-04-25 23:30:27+00:00;Anuncio_4;Buenos Aires, Argentina;1254191069958460000
flyingboyok;173 nuevos casos y 9 muertes por coronavirus covid19 en argentina coronavirusargentina coronavirusenargentina;2020-04-25 23:29:05+00:00;Anuncio_4;Buenos Aires, Argentina;1254190727661320000
ElPishcoto;el alcohol no soluciona los problemas pero mata al coronavirus piscosour;2020-04-25 23:23:32+00:00;Anuncio_4;Buenos Aires, Argentina;1254189329280380000
ErbesHoracio;historias de medicos que se animaron a romper el protocolo con tecnicas impensadas y salvaron pacientes con coronavirus;2020-04-25 23:16:35+00:00;Anuncio_4;Buenos Aires, Argentina;1254187580796670000
whoisguzz;estoy viendo una pelicula donde una conchuda le pide 10 deseos a una caja de musica yo hubiese pedido que no existiera el coronavirus quien esta de acuerdo;2020-04-25 23:10:12+00:00;Anuncio_4;Buenos Aires, Argentina;1254185972876650000
Fiorellasoooool;el tequila de 5te curaba el coronavirus;2020-04-25 22:58:20+00:00;Anuncio_4;Buenos Aires, Argentina;1254182986830040000
mabellamorocha;se verifico una serie de irregularidades y el incumplimiento de protocolos sanitarios en escobar hay 23 casos de coronavirus en una clinica;2020-04-25 22:55:32+00:00;Anuncio_4;Buenos Aires, Argentina;1254182281897480000
paradafernando;cerremos la grieta en esto nahir galarza los rugbiers los del motin de devoto boudou y todos esos delincuentes son iguales y tienen que cumplir el aislamiento de la gente de bien y del coronavirus en las carceles;2020-04-25 22:32:01+00:00;Anuncio_4;Buenos Aires, Argentina;1254176366003690000
decilaverdad;no me digas que los fumadores estamos protegidos del coronavirus por la nicotina;2020-04-25 22:19:38+00:00;Anuncio_4;Buenos Aires, Argentina;1254173247891030000
Jess94290665;coronavirus en argentina estan mandando a morir a la gente el desesperado reclamo de un medico del pami;2020-04-25 22:17:55+00:00;Anuncio_4;Buenos Aires, Argentina;1254172818465520000
FainPablo;dice que no hay coronavirus;2020-04-25 22:13:05+00:00;Anuncio_4;Buenos Aires, Argentina;1254171601710520000
Gzicolillo_c3;jornadasolidariadelpueblo hoy continuamos cocinando para quienes necesitan un plato de comida caliente en estos momentos tan dificiles donde durante la pandemia se dificulta poder trabajar y juntar para el pan lapatriaeselotro nadiesesalvasolo coronavirus pandemia;2020-04-25 22:11:45+00:00;Anuncio_4;Buenos Aires, Argentina;1254171265985910000
claudiadua1;ojala que a esta mujercita la agarren todos los coronavirus posibles le deseo lo peor porque ella nos ha dejado lo peor y estoy segura que ya lo esta pagando;2020-04-25 21:43:56+00:00;Anuncio_4;Buenos Aires, Argentina;1254164262819370000
DiegoAnderica;running cuarentena cuarentenaextendida cuarentenaenargentina coronavirus coronavirusenargentina covid19 polemica por el running en tiempo de coronavirus especialistas explican por que es poco probable que corredores o ciclistas contagien;2020-04-25 21:40:11+00:00;Anuncio_4;Buenos Aires, Argentina;1254163318606040000
PoloVet;grabacion webinar unasalud bienestaranimal y el vinculo profundo con covid19 coronavirus pandemia;2020-04-25 21:35:17+00:00;Anuncio_4;Buenos Aires, Argentina;1254162087720490000
nschiara;dios es peroxido de hidrogeno por eso puede contra el coronavirus ahi creo que entendi;2020-04-25 21:30:07+00:00;Anuncio_4;Buenos Aires, Argentina;1254160788941670000
leon_herbivoro;los chicos que deberian ser los unicos privilegiados estan haciendo hace cuarenta dias un esfuerzo sobrehumano para proteger a los adultos mayores porque a ellos el coronavirus no les hace ni cosquillas sin embargo hoy por hoy tienen menos derechos que los perros;2020-04-25 21:18:17+00:00;Anuncio_4;Buenos Aires, Argentina;1254157810729980000
valentino_leoni;no te lo puedo creer que la peruana de kiosco de a la vuelta de mi casa tiene coronavirus igual me chupa un huevo estafaron a todo el barrio encima no quiere cerrar el negocio la pinche marmota;2020-04-25 20:55:18+00:00;Anuncio_4;Buenos Aires, Argentina;1254152023244780000
TuxDruid;una cinta enferma y con personalidad ideal para desconectar durante hora y media de todo lo que rodea al coronavirus;2020-04-25 20:54:40+00:00;Anuncio_4;Buenos Aires, Argentina;1254151865803160000
RosanaFalabella;horaciorlarreta alferdez por eso cuando los argentinos elegimos a alferdez le pedi audiencia urgente muchos correos cartas y fui como 10 veces a dejarle cartas a la seguridad pero muy pronto aparecio el corona virus y el hono alferdez puso su atencion;2020-04-25 20:12:16+00:00;Anuncio_4;Buenos Aires, Argentina;1254141194445160000
TroncosoGuille;ahora villadevoto carceles finalizo la reunion y se acordo la conformacion de una mesa de dialogo para el analisis de los casos que estan en condiciones de recibir morigeraciones en el marco de la crisis sanitaria por el coronavirus;2020-04-25 20:05:01+00:00;Anuncio_4;Buenos Aires, Argentina;1254139369470020000
kungfupan02;a entrenar coronavirusargentina coronavirus covid19 cuarentenaextendida cuaretenaobligatoria;2020-04-25 20:03:09+00:00;Anuncio_4;Buenos Aires, Argentina;1254138900219550000
iamfedu;black by coronavirus en villa urquiza;2020-04-25 19:57:38+00:00;Anuncio_4;Buenos Aires, Argentina;1254137511707880000
SerLeal_;nota re larga donde se contradicen ingenieros virologos epidemiologos por el trayecto de la gota de transpiracion polemica por el running en tiempo de coronavirus especialistas explican por que es poco probable que corredores o ciclistas contagien;2020-04-25 19:50:28+00:00;Anuncio_4;Buenos Aires, Argentina;1254135710619230000
MafudMiguel;bookingcom coronavirus ya mato a 200000 personas en todo el mundo;2020-04-25 19:32:11+00:00;Anuncio_4;Buenos Aires, Argentina;1254131108641410000
conacigol;un fiscal de la nacion convoco a un cacerolazo hoy a las 17 hs en repudio a la liberacion masiva de delincuentes por el coronavirus infobae;2020-04-25 19:26:01+00:00;Anuncio_4;Buenos Aires, Argentina;1254129557269080000
CamaraVteLopez;la llegada del corona virus covid19 plantea un escenario muy complejo la aplicacion camepagos sera tu aliada para que tu negocio continue funcionando ingresa a la economia digital android ios redcame bazanjuan;2020-04-25 19:23:23+00:00;Anuncio_4;Buenos Aires, Argentina;1254128894032120000
na_esquivel;a ver si se entiende los de devoto son violadores asesinos o ladrones en banda que derechos y medidas de higiene quieren se tienen que morir ahi adentro por coronavirus o lo que carajo sea vengan de a uno que tengo tiempo al pedo forros;2020-04-25 19:20:52+00:00;Anuncio_4;Buenos Aires, Argentina;1254128261598190000
Mercede17362466;no entiendo el mg d algunos companeros a este viejo senil q le pasaquiere q lo visiteel coronavirus tal vez;2020-04-25 19:16:39+00:00;Anuncio_4;Buenos Aires, Argentina;1254127200481210000
clau_trainer;tiempo de aprendizaje coronavirus quedatencasa covid19 tiempodeaprender;2020-04-25 19:15:45+00:00;Anuncio_4;Buenos Aires, Argentina;1254126973749720000
dogos_crossfit;dramatico informe del bid el numero de muertos por coronavirus en america latina podria llegar a 32 millones;2020-04-25 19:09:28+00:00;Anuncio_4;Buenos Aires, Argentina;1254125390253220000
HeuckFederico;a ver defensores del encierro lean un poco covid19 coronavirus elpeorgobiernodelahistoria quegobiernodemierda;2020-04-25 19:09:23+00:00;Anuncio_4;Buenos Aires, Argentina;1254125371462750000
huguiale;seria bueno que dario cecchia integrante de la directiva de agremiados y lucas pusineri se llamen a silencio coronavirus un referente del ascenso hablo de la charla con marchi nos dijo que para el el futbol vuelve el ano que viene detalles;2020-04-25 19:09:10+00:00;Anuncio_4;Buenos Aires, Argentina;1254125317838580000
guilenlacrimosa;puse mi mini globo terraqueo de cabeza porque asi esta para mi el mundo por coronavirus;2020-04-25 19:01:10+00:00;Anuncio_4;Buenos Aires, Argentina;1254123301833670000
sonia_seo;coronavirus en argentina estan mandando a morir a la gente el desesperado reclamo de un medico del pami;2020-04-25 18:57:38+00:00;Anuncio_4;Buenos Aires, Argentina;1254122411848580000
MCeciliaLanuque;clarito no coronavirus la oms advierte sobre la posibilidad de segundas infecciones en pacientes recuperados coronavirus;2020-04-25 18:39:52+00:00;Anuncio_4;Buenos Aires, Argentina;1254117941387370000
KikeePereyra;si no me agarra coronavirus hoy pega en el palo;2020-04-25 18:37:18+00:00;Anuncio_4;Buenos Aires, Argentina;1254117294592180000
Trovato2021;un fiscal de la nacion convoco a un cacerolazo hoy a las 17 hs en repudio a la liberacion masiva de delincuentes por el coronavirus;2020-04-25 18:25:21+00:00;Anuncio_4;Buenos Aires, Argentina;1254114288408710000
duqueblanco10;hagamos que esto suceda que nos escuchen a los que somos presos de los delincuentes jueces y politicos corruptos un fiscal de la nacion convoco a un cacerolazo hoy a las 17 hs en repudio a la liberacion masiva de delincuentes por el coronavirus;2020-04-25 18:23:28+00:00;Anuncio_4;Buenos Aires, Argentina;1254113815630950000
nora_verges;coronavirus en la argentina hay 3607 personas infectadas 179 muertos y 1030 recuperados;2020-04-25 18:20:12+00:00;Anuncio_4;Buenos Aires, Argentina;1254112991097880000
Silviaok16;un fiscal de la nacion convoco a un cacerolazo hoy a las 17 hs en repudio a la liberacion masiva de delincuentes por el coronavirus;2020-04-25 18:12:04+00:00;Anuncio_4;Buenos Aires, Argentina;1254110947985240000
Nienpe;me escribe un amigo que vive en paris estoy leyendo una historia del tango escrita en 1935 que refleja un pais comparable a canada o estados unidos que paso en medio esperemos que el peronismo quede asociado al coronavirus y debilitado en la imaginacion de la gente;2020-04-25 18:00:40+00:00;Anuncio_4;Buenos Aires, Argentina;1254108078003360000
bohemia59;un fiscal de la nacion convoco a un cacerolazo hoy a las 17 hs en repudio a la liberacion masiva de delincuentes por el coronavirus infobae;2020-04-25 17:57:27+00:00;Anuncio_4;Buenos Aires, Argentina;1254107266564990000
rosedalyc;desde la tv gallega nos dan catedra de como entrevistar manteniendo la distancia social periodistas serperiodistas coronavirus;2020-04-25 17:47:55+00:00;Anuncio_4;Buenos Aires, Argentina;1254104868295520000
jorge_kowal;si clarin publica que para el coronavirus hay que tomar lavandina al estilo de su papa trump al otro dia se queda sin lectores todos fiambres;2020-04-25 17:42:26+00:00;Anuncio_4;Buenos Aires, Argentina;1254103487501210000
JSNchiskeik;la mortalidad del coronavirus es de 2 con todos los tratamientos pero sin tratamiento llega a 25 ahi esta francia;2020-04-25 17:05:53+00:00;Anuncio_4;Buenos Aires, Argentina;1254094291321920000
patriciaalbor29;carlavizzotti tenemos que salir para atendernos de otras enfermedades que no son coronavirus;2020-04-25 16:45:31+00:00;Anuncio_4;Buenos Aires, Argentina;1254089163483360000
MarianaMei;entrevistas diputado mc gentilinijavier legisladora mc lauramarrone y lic en psicologia paougarriza coronavirus transportepublico educacion salud ciudad economia entrevistas aislamiento psicologia en;2020-04-25 16:45:30+00:00;Anuncio_4;Buenos Aires, Argentina;1254089160601860000
patriciaalbor29;por que en el servicio de salud mental del hospital rivadavia no daban turnos ya hace semanas no estan teniendo en cuenta que hay otras enfermedades ademas del coronavirus;2020-04-25 16:37:46+00:00;Anuncio_4;Buenos Aires, Argentina;1254087215073950000
yorvisjr13;my fuck music stayhome coronavirus en ciudad autonoma de buenos aires;2020-04-25 16:37:34+00:00;Anuncio_4;Buenos Aires, Argentina;1254087163328810000
lucasscrocco;rt por favor cuanto tiempo mas aguantas con la cuarentena obligatoria coronavirusargentina coronavirus covid19 quedateencasa quedateentucasa;2020-04-25 15:55:19+00:00;Anuncio_4;Buenos Aires, Argentina;1254076530256470000
claudiarego58;coronavirus los 20 millones de moviles desaparecidos en china que hacen dudar al mundo actualidad;2020-04-25 15:50:33+00:00;Anuncio_4;Buenos Aires, Argentina;1254075332937820000
sofiwacho;quiero juntada con amigos la concha de tu vieja coronavirus de mierda chupa pija;2020-04-25 15:28:52+00:00;Anuncio_4;Buenos Aires, Argentina;1254069877381510000
agusguguslarram;extremadamente geliz sabado cuarentaydosdiascuarentena cuarentena coronavirus cuarentenacoronavirus apocalipsiscoronavirus yomequedoencasa en mataderos;2020-04-25 15:12:05+00:00;Anuncio_4;Buenos Aires, Argentina;1254065652068940000
marianogarcia1;repercusiones de la entrevista que hicimos con jmcos en doble click por la laoncediez coronavirus en la argentina un bebe de seis meses de la villa 11114 dio positivo via lanacion;2020-04-25 15:10:51+00:00;Anuncio_4;Buenos Aires, Argentina;1254065340155290000
lolibelotti;coronavirus la oms advierte sobre la posibilidad de segundas infecciones en pacientes recuperados coronavirus;2020-04-25 15:06:29+00:00;Anuncio_4;Buenos Aires, Argentina;1254064242963160000
diegot_rror;coronavirus es un muy buen nombre para una banda tributo a queen pero covid19 suena mas a nu metal;2020-04-25 14:49:06+00:00;Anuncio_4;Buenos Aires, Argentina;1254059868211850000
vickuqui;que pais vergonzoso nos merecemos el coronavirus;2020-04-25 14:47:00+00:00;Anuncio_4;Buenos Aires, Argentina;1254059340052540000
pcasna;juntos somos mas fuertes disminuir el impacto del covid19 en muestra comunidad es nuestra prioridad salimos entre todos cuarentena coronavirus responsabilidad;2020-04-25 14:43:02+00:00;Anuncio_4;Buenos Aires, Argentina;1254058340713460000
